PLAYER_LOCATION,1266,3/14/2024 10:07:16 AM,ac0d2d09-0fbb-4dd9-8461-51b420c20ae1,1.4,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,1266,3/14/2024 10:07:16 AM,ac0d2d09-0fbb-4dd9-8461-51b420c20ae1,1.4,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,1949,3/14/2024 10:07:17 AM,ac0d2d09-0fbb-4dd9-8461-51b420c20ae1,1.4,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,1949,3/14/2024 10:07:17 AM,ac0d2d09-0fbb-4dd9-8461-51b420c20ae1,1.4,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,2266,3/14/2024 10:07:17 AM,ac0d2d09-0fbb-4dd9-8461-51b420c20ae1,1.4,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,2266,3/14/2024 10:07:17 AM,ac0d2d09-0fbb-4dd9-8461-51b420c20ae1,1.4,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,2770,3/14/2024 10:07:18 AM,ac0d2d09-0fbb-4dd9-8461-51b420c20ae1,1.4,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,2770,3/14/2024 10:07:18 AM,ac0d2d09-0fbb-4dd9-8461-51b420c20ae1,1.4,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,3267,3/14/2024 10:07:18 AM,ac0d2d09-0fbb-4dd9-8461-51b420c20ae1,1.4,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,3267,3/14/2024 10:07:18 AM,ac0d2d09-0fbb-4dd9-8461-51b420c20ae1,1.4,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,3769,3/14/2024 10:07:19 AM,ac0d2d09-0fbb-4dd9-8461-51b420c20ae1,1.4,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,3769,3/14/2024 10:07:19 AM,ac0d2d09-0fbb-4dd9-8461-51b420c20ae1,1.4,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,4270,3/14/2024 10:07:19 AM,ac0d2d09-0fbb-4dd9-8461-51b420c20ae1,1.4,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,4270,3/14/2024 10:07:19 AM,ac0d2d09-0fbb-4dd9-8461-51b420c20ae1,1.4,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,4771,3/14/2024 10:07:20 AM,ac0d2d09-0fbb-4dd9-8461-51b420c20ae1,1.4,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,4771,3/14/2024 10:07:20 AM,ac0d2d09-0fbb-4dd9-8461-51b420c20ae1,1.4,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,5271,3/14/2024 10:07:20 AM,ac0d2d09-0fbb-4dd9-8461-51b420c20ae1,1.4,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,5271,3/14/2024 10:07:20 AM,ac0d2d09-0fbb-4dd9-8461-51b420c20ae1,1.4,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,5772,3/14/2024 10:07:21 AM,ac0d2d09-0fbb-4dd9-8461-51b420c20ae1,1.4,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,5772,3/14/2024 10:07:21 AM,ac0d2d09-0fbb-4dd9-8461-51b420c20ae1,1.4,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,6273,3/14/2024 10:07:21 AM,ac0d2d09-0fbb-4dd9-8461-51b420c20ae1,1.4,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,6273,3/14/2024 10:07:21 AM,ac0d2d09-0fbb-4dd9-8461-51b420c20ae1,1.4,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,6774,3/14/2024 10:07:22 AM,ac0d2d09-0fbb-4dd9-8461-51b420c20ae1,1.4,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,6774,3/14/2024 10:07:22 AM,ac0d2d09-0fbb-4dd9-8461-51b420c20ae1,1.4,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,7274,3/14/2024 10:07:22 AM,ac0d2d09-0fbb-4dd9-8461-51b420c20ae1,1.4,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,7274,3/14/2024 10:07:22 AM,ac0d2d09-0fbb-4dd9-8461-51b420c20ae1,1.4,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,7775,3/14/2024 10:07:23 AM,ac0d2d09-0fbb-4dd9-8461-51b420c20ae1,1.4,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,7775,3/14/2024 10:07:23 AM,ac0d2d09-0fbb-4dd9-8461-51b420c20ae1,1.4,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,8276,3/14/2024 10:07:23 AM,ac0d2d09-0fbb-4dd9-8461-51b420c20ae1,1.4,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,8276,3/14/2024 10:07:23 AM,ac0d2d09-0fbb-4dd9-8461-51b420c20ae1,1.4,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,8777,3/14/2024 10:07:24 AM,ac0d2d09-0fbb-4dd9-8461-51b420c20ae1,1.4,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,8777,3/14/2024 10:07:24 AM,ac0d2d09-0fbb-4dd9-8461-51b420c20ae1,1.4,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,9282,3/14/2024 10:07:24 AM,ac0d2d09-0fbb-4dd9-8461-51b420c20ae1,1.4,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,9282,3/14/2024 10:07:24 AM,ac0d2d09-0fbb-4dd9-8461-51b420c20ae1,1.4,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,9782,3/14/2024 10:07:25 AM,ac0d2d09-0fbb-4dd9-8461-51b420c20ae1,1.4,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,9782,3/14/2024 10:07:25 AM,ac0d2d09-0fbb-4dd9-8461-51b420c20ae1,1.4,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,10283,3/14/2024 10:07:25 AM,ac0d2d09-0fbb-4dd9-8461-51b420c20ae1,1.4,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,10283,3/14/2024 10:07:25 AM,ac0d2d09-0fbb-4dd9-8461-51b420c20ae1,1.4,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,10783,3/14/2024 10:07:26 AM,ac0d2d09-0fbb-4dd9-8461-51b420c20ae1,1.4,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,10783,3/14/2024 10:07:26 AM,ac0d2d09-0fbb-4dd9-8461-51b420c20ae1,1.4,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
PLAYER_LOCATION,11285,3/14/2024 10:07:26 AM,ac0d2d09-0fbb-4dd9-8461-51b420c20ae1,1.4,"(1.9, 1.8, 1.2)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",
